id,trip_distance,trip_time_in_secs,tip_amount,fare_amount,tip_perc,counter,pickup_zipcode,dropoff_zipcode
10017|10031,6.457222222,1318.944444,2.804444444,22.02777778,12.82729558,18,10017,10031
10017|10032,8.070909091,1406.954545,2.877272727,26.43181818,10.90426821,22,10017,10032
10017|10033,8.81,1271.08,4.0108,27.36,14.73948646,25,10017,10033
10017|10034,9.954,1489,4.567,30.9,14.2485434,10,10017,10034
10017|10035,4.017906977,756.7209302,1.292790698,14,9.188955121,43,10017,10035
10017|10036,0.983533225,677.5372771,0.849165316,8.529578606,9.977705578,1234,10017,10036
10017|10037,5.084285714,1016.285714,1.991428571,17.57142857,11.8666172,14,10017,10037
10017|10038,4.856860465,992.5174419,2.2575,17.57267442,12.76940461,172,10017,10038
10017|10039,6.601111111,1078.333333,3.153333333,21.05555556,15.59013704,9,10017,10039
10017|10040,9.467222222,1448.444444,3.543333333,29.55555556,11.99789353,18,10017,10040
10017|10044,4.222727273,904.0909091,1.604545455,15.06818182,10.89488591,22,10017,10044
10017|10065,1.247141134,456.7418577,0.728468034,7.179131484,10.26074736,829,10017,10065
10017|10075,2.053449367,570.6550633,1.132183544,9.174050633,12.47641085,316,10017,10075
10017|10128,2.61960076,662.5285171,1.219125475,10.8878327,11.42672056,526,10017,10128
10017|10280,5.740786517,1158.337079,2.408988764,20.48876404,11.83850557,89,10017,10280
10017|10304,19.3,2849,18.45,57,32.36842105,1,10017,10304
10017|10306,20.2,3603,16.09,63.5,25.33858268,1,10017,10306
10017|10310,19.94,1920,0,54,0,1,10017,10310
10017|10312,27.08,2651,15.31,72.75,20.44718648,2,10017,10312
10017|10314,21.8,3229,5,65,7.692307692,1,10017,10314
10017|10451,6.393333333,1074.666667,2.075,20.5,9.215443958,6,10017,10451
10017|10452,7.72,900,1,23,4.347826087,1,10017,10452
10017|10453,9.97,1914,0,31.75,0,2,10017,10453
10017|10454,5.7925,779.75,2.255,18.375,11.53787879,4,10017,10454
10017|10455,6.65,1004.25,3.35,21.25,15.47094326,4,10017,10455
10017|10456,8.5,1523,0,27.5,0,2,10017,10456
10017|10458,10.635,1547.5,0,31.75,0,2,10017,10458
10017|10459,8.443333333,1612.666667,1.866666667,27.83333333,6.787878788,3,10017,10459
10017|10460,9.67,1209.5,0,28.75,0,2,10017,10460
10017|10461,12.24333333,1388.333333,4.6,34.83333333,13.62318841,3,10017,10461
10017|10462,11.13,2400.5,5,37,16.12903226,2,10017,10462
10017|10463,11.4075,1423,4.65,33.625,13.96305614,4,10017,10463
10017|10465,11.9375,1194,4.78,33.25,14.36493082,4,10017,10465
10017|10466,17.32,2400,0,51,0,1,10017,10466
10017|10467,12,1196,0,33,0,1,10017,10467
10017|10468,10.26,1540,1.166666667,31.16666667,4.093567251,3,10017,10468
10017|10469,14.315,1290,3.9,39,10.12987013,2,10017,10469
10017|10470,14.92,1680,0,43,0,1,10017,10470
10017|10471,12.56,1349,8.153333333,38.33333333,21.29243717,3,10017,10471
10017|10472,9.44,2070,3.45,31.75,10,2,10017,10472
10017|10475,14.2,1722,3,41,7.317073171,1,10017,10475
10017|11201,6.375909091,1820.172727,3.557090909,25.10909091,14.32736507,110,10017,11201
10017|11203,11.245,2411.75,3.875,37.75,10.06666667,4,10017,11203
10017|11204,13.315,2665.75,6.6375,44.25,15.34545455,4,10017,11204
10017|11205,6.829230769,1795.615385,3.99,26.15384615,15.92532372,13,10017,11205
10017|11206,6.429285714,1450.214286,3.754285714,22.78571429,16.97423041,14,10017,11206
10017|11207,6.596666667,2251.333333,0.666666667,28.5,7.843137255,3,10017,11207
10017|11208,8.795,1257.75,4.605,26.5,18.63211263,4,10017,11208
10017|11209,13.2925,2431.875,7.48125,41.9375,17.56722328,8,10017,11209
10017|11210,15.54,3190.5,9.17,50.875,17.9165784,4,10017,11210
10017|11211,5.432903226,1230.290323,3.055376344,19.66129032,15.54364804,93,10017,11211
10017|11213,8.352,1868.6,3.68,28.8,12.48181448,5,10017,11213
10017|11214,16.11833333,2074,8.815,46.5,19.92786405,6,10017,11214
10017|11215,8.519285714,2166.553571,5.173928571,31.11607143,16.73875157,56,10017,11215
10017|11216,7.878,2015.4,3.862,28.95,12.37032474,10,10017,11216
10017|11217,6.797647059,1711.941176,4.015294118,25.14705882,15.83547067,34,10017,11217
10017|11218,10.259,1819.6,6.093,32.95,17.52719976,10,10017,11218
10017|11219,11.6,2099.75,7.1025,37.125,19.25932928,4,10017,11219
10017|11220,11.45375,2403.5,6.69375,38.4375,17.79051503,8,10017,11220
10017|11221,7.085714286,1501.428571,2.214285714,24.14285714,9.656496757,7,10017,11221
10017|11222,4.372962963,1085.037037,2.208888889,17.25925926,13.24752869,27,10017,11222
10017|11223,14.155,2567.5,5.94,45.5,12.63829787,2,10017,11223
10017|11224,21.4,1725,7,56,12.5,1,10017,11224
10017|11225,8.4425,2042.666667,2.008333333,29.91666667,7.654803531,12,10017,11225
10017|11226,11.11571429,2194,4.881428571,36.21428571,13.1175029,7,10017,11226
10017|11228,13.6275,2197.75,4.75,41.625,11.15374075,4,10017,11228
10017|11229,17.24,3180,7.766666667,55.5,13.45117845,3,10017,11229
10017|11230,12.88181818,2260.545455,5.627272727,40.81818182,13.95976429,11,10017,11230
10017|11231,7.560416667,1911.416667,4.708333333,27.6875,16.90537208,24,10017,11231
10017|11232,9.50125,1815,4.64,31.375,14.97140075,8,10017,11232
10017|11233,9.73,2962,0,38,0,2,10017,11233
10017|11234,24.5,2603,0,67,0,1,10017,11234
10017|11235,17.97,2140,3.7,51.16666667,6.727272727,3,10017,11235
10017|11236,15.01,2520,0,45.5,0,1,10017,11236
10017|11237,7.2925,1678.5,4.2,25.25,16.94432121,4,10017,11237
10017|11238,7.595862069,1957,4.904137931,28.10344828,17.38643261,29,10017,11238
10018|10001,0.891806982,427.349076,0.705513347,6.431663244,10.8563328,974,10018,10001
10018|10002,3.604244604,1089.143885,1.687913669,15.3057554,11.2573902,139,10018,10002
10018|10003,1.903752381,679.7066667,1.207409524,9.657142857,12.83824428,525,10018,10003
10018|10004,5.018873239,1360.830986,1.831830986,20.22535211,9.394845881,71,10018,10004
10018|10005,4.908611111,1106.472222,2.004722222,17.875,11.17536474,36,10018,10005
10018|10006,4.528695652,1246.413043,2.350434783,18.33695652,12.56305034,46,10018,10006
10018|10007,3.744508671,1006.722543,1.830982659,14.83815029,12.56182478,173,10018,10007
10018|10009,2.697676056,836.3239437,1.420915493,11.98943662,12.27934288,142,10018,10009
10018|10010,1.33151277,512.7760314,0.965776031,7.667976424,12.83572828,509,10018,10010
10018|10011,1.360815348,460.0467626,0.93383693,7.366318945,12.93202359,834,10018,10011
10018|10012,2.579612903,919.6741935,1.502903226,12.01129032,12.7785736,310,10018,10012
10018|10013,2.889054878,903.8597561,1.391158537,12.80487805,11.21538031,328,10018,10013
10018|10014,1.891146067,580.8966292,1.107573034,8.952808989,12.38135857,445,10018,10014
10018|10016,1.070689655,539.6502463,0.771268473,7.526477833,10.53948114,812,10018,10016
10018|10017,1.013791411,544.9239264,0.886588957,7.476687117,11.70598622,815,10018,10017
10018|10018,0.808258528,457.3231598,0.766373429,7.156660682,10.35010172,557,10018,10018
10018|10019,1.057465008,522.8361846,0.796848108,7.376360809,10.69511699,1929,10018,10019
10018|10020,0.911197183,520.0704225,0.788450704,7.211267606,11.24186787,142,10018,10020
10018|10021,2.568641115,900.0243902,1.147700348,12.24216028,9.783330501,287,10018,10021
10018|10022,1.483417582,714.4615385,1.020692308,9.246153846,11.0950163,910,10018,10022
10018|10023,1.777352342,662.5376782,1.106537678,9.387983707,12.00828223,491,10018,10023
10018|10024,2.691633466,856.6055777,1.389282869,12.23505976,11.44594888,251,10018,10024
10018|10025,3.625206612,943.2892562,1.73553719,14.32231405,11.94849132,121,10018,10025
10018|10026,4.387741935,1028.483871,1.840967742,16.4516129,11.09050021,31,10018,10026
10018|10027,4.966296296,1025.925926,1.863333333,17.57407407,10.66963913,27,10018,10027
10018|10028,3.067919075,960.5780347,1.29867052,13.42774566,9.871685903,173,10018,10028
10018|10029,3.948076923,1123.923077,1.852179487,15.94871795,11.59336336,78,10018,10029
10018|10030,6.348888889,1305.777778,3.064444444,22.16666667,13.05732231,9,10018,10030
10018|10031,6.455909091,1058.909091,1.995454545,21.15909091,9.118112276,22,10018,10031
10018|10032,7.213888889,1058.722222,2.316666667,23.19444444,9.640068985,18,10018,10032
10018|10033,8.531818182,1264.181818,2.390454545,26.97727273,8.777344943,22,10018,10033
10018|10034,9.865,1295,4.219166667,29.83333333,14.24147099,12,10018,10034
10018|10035,4.928421053,1104.789474,1.278947368,17.47368421,7.089147344,19,10018,10035
10018|10036,0.741945525,467.2918288,0.628690013,6.627756161,9.411089938,771,10018,10036
10018|10037,5.96625,1322.625,1.9375,21.0625,9.613815252,8,10018,10037
10018|10038,4.277241379,1146.12069,1.874655172,16.8362069,11.47689199,58,10018,10038
10018|10039,6.5425,1263,3.8,22.375,16.74495342,4,10018,10039
10018|10040,8.812222222,1197.888889,1.4,27.22222222,5.447426834,9,10018,10040
10018|10044,4.543333333,1051.333333,2.633333333,16.33333333,13.68445052,3,10018,10044
10018|10065,2.133584906,846.4,1.079169811,11.21886792,9.727074306,265,10018,10065
10018|10075,2.955377358,907.1320755,1.260660377,12.86792453,9.789338838,106,10018,10075
10018|10128,3.488368794,957.7730496,1.51858156,14.19503546,11.02117065,141,10018,10128
10018|10280,4.663098592,1094.915493,1.692676056,17.71830986,9.35886763,71,10018,10280
10018|10304,17.72,2040,10.1,50,20.2,1,10018,10304
10018|10305,16.07,3120,10.6,52.5,20.19047619,1,10018,10305
10018|10451,7.733333333,1585.333333,1.5,27.16666667,6.976744186,3,10018,10451
10018|10452,8.895,1325,1.25,27.5,5.813953488,2,10018,10452
10018|10453,9.67,840,0,27,0,1,10018,10453
10018|10454,8.32,1311.5,0,26.25,0,4,10018,10454
10018|10455,8.2,1962,0,28.5,0,1,10018,10455
10018|10457,10.15,1432.5,0,30.75,0,2,10018,10457
10018|10458,11.81,1502.666667,0,34.83333333,0,3,10018,10458
10018|10459,8.89,1200,0,27,0,1,10018,10459
10018|10461,11.8,3230,0,43.5,0,1,10018,10461
10018|10462,12.5,1599,7.7,37.5,20.53333333,1,10018,10462
10018|10463,10.88,1211.166667,4.78,31.41666667,14.95553111,6,10018,10463
10018|10465,14.83,1320,4,41,9.756097561,1,10018,10465
10018|10467,14.84,1860,4.5,42.5,10.11235955,2,10018,10467
10018|10468,11.965,2080.5,2.5,39.25,6.666666667,2,10018,10468
10018|10471,12.73,1140,7.1,35,20.28571429,1,10018,10471
10018|10472,12.43,1659.4,0.2,37.3,0.547945205,5,10018,10472
10018|11201,5.865306122,1669.306122,2.857142857,23.07142857,12.34130688,49,10018,11201
10018|11203,12.1,2632,0,40.5,0,1,10018,11203
10018|11204,13.18333333,2640,3.583333333,43.33333333,8.333333333,3,10018,11204
10018|11205,6.792857143,1651.571429,3.147142857,24.71428571,13.57458683,7,10018,11205
10018|11206,6.051333333,1409.666667,3.545333333,21.56666667,16.29137843,15,10018,11206
10018|11207,8.955,3030,0,37.75,0,2,10018,11207
10018|11209,12.705,2085.25,1.9175,39.25,6.087301587,4,10018,11209
10018|11210,11.25,2751.5,0.5,40.25,1.052631579,2,10018,11210
10018|11211,5.929615385,1585.269231,3.240384615,22.97115385,14.26626833,52,10018,11211
10018|11212,15.13,3000,0,50,0,1,10018,11212
10018|11213,9.094,2189.6,1.58,31.8,5.380440927,5,10018,11213
10018|11214,15.38,3240,0,52.5,0,1,10018,11214
10018|11215,8.094,1962,3.6215,28.8375,12.72974997,40,10018,11215
10018|11216,7.586666667,1901.666667,5.608333333,27.5,20.58768468,6,10018,11216
10018|11217,5.493333333,1719.333333,2.475,20.45833333,11.38106336,12,10018,11217
10018|11218,10.7225,1910.125,2.99625,34.25,9.555537786,8,10018,11218
10018|11219,13.1,2502.5,5.35,43,14.45945946,2,10018,11219
10018|11220,11.3725,2078,3.5,29.375,8.702791461,4,10018,11220
10018|11221,7.854,1997.2,3.962666667,28.53333333,14.41543808,15,10018,11221
10018|11222,4.6996,1141.4,3.6456,17.62,21.36715107,25,10018,11222
10018|11223,13.47666667,2358.666667,7.35,27.5,18.32707942,3,10018,11223
10018|11224,18.65,2779,0.44,56.75,0.814814815,2,10018,11224
10018|11225,7.67,2000,2.666666667,27.83333333,10.570382,3,10018,11225
10018|11226,9.573333333,2240.333333,2.166666667,32.66666667,6.878306878,3,10018,11226
10018|11228,13.03,2520,0,43,0,1,10018,11228
10018|11229,15.2,3079,8.5,50,17,1,10018,11229
10018|11230,14,1978,8,41,19.51219512,1,10018,11230
10018|11231,8.793076923,1721.769231,2.985384615,29.30769231,11.61171934,13,10018,11231
10018|11232,9.141428571,1746.285714,2.785714286,30.28571429,10.02516211,7,10018,11232
10018|11233,9.1,1844,5,29.5,16.94915254,1,10018,11233
10018|11234,18.84,3600,0,60.5,0,2,10018,11234
10018|11235,19.565,3330,0,61.75,0,2,10018,11235
10018|11237,12.755,1914,0,38.25,0,2,10018,11237
10018|11238,7.555454545,1797.545455,3.683636364,27.09090909,13.27417271,11,10018,11238
10019|10001,1.427472806,680.444525,0.977538071,9.010152284,10.90420155,2758,10019,10001
10019|10002,4.321081081,1329.362934,2.202432432,18.08494208,12.12914338,259,10019,10002
10019|10003,2.689373626,990.4054945,1.689043956,12.93901099,13.70741423,910,10019,10003
10019|10004,5.806012658,1420.702532,1.571898734,21.97468354,7.086529602,158,10019,10004
10019|10005,5.682056075,1390.859813,2.645420561,21.22429907,12.88483106,107,10019,10005
10019|10006,5.3138,1359.56,1.6927,20.445,8.421802385,100,10019,10006
10019|10007,4.454337017,1191.143646,1.965248619,17.62845304,11.39214531,362,10019,10007
10019|10009,3.439674797,1086.268293,1.969471545,14.61585366,13.57946005,246,10019,10009
10019|10010,2.122176387,889.8207681,1.446386913,11.3940256,12.85788077,703,10019,10010
10019|10011,2.189229651,765.5545058,1.26193314,10.6828125,11.94663831,1376,10019,10011
10019|10012,3.307980583,1241.786408,1.840621359,15.61359223,11.79658253,515,10019,10012
10019|10013,3.85747619,1170.995238,1.853714286,15.91825397,11.64261622,630,10019,10013
10019|10014,2.757943262,906.6134752,1.568794326,12.50945626,12.54425675,846,10019,10014
10019|10016,1.668586006,836.9533528,1.217667638,10.41034985,11.83063355,1372,10019,10016
10019|10017,1.155107643,673.5419806,0.934327234,8.550322928,10.82614539,1858,10019,10017
10019|10018,1.123320755,643.191195,0.925679245,8.337106918,11.36730612,1590,10019,10018
10019|10019,0.8691773,448.9459369,0.704110141,6.951984553,9.860565106,2978,10019,10019
10019|10020,0.846878613,584.7745665,0.848265896,7.505780347,11.03452623,173,10019,10020
10019|10021,1.75734013,648.5430955,1.017840593,9.272937905,10.862931,1079,10019,10021
10019|10022,0.992017937,592.3991031,0.822795217,7.782760339,10.66537807,2007,10019,10022
10019|10023,1.12849546,411.306096,0.765209684,6.782533506,11.4034213,2313,10019,10023
10019|10024,1.934794316,581.9147345,1.002183994,9.246073298,10.98515806,1337,10019,10024
10019|10025,2.755383481,675.4085546,1.299513274,11.27433628,11.60877995,678,10019,10025
10019|10026,3.617142857,881.1666667,1.819047619,14.10714286,12.83381117,84,10019,10026
10019|10027,4.380810811,909.9662162,1.7425,15.91554054,11.30091315,148,10019,10027
10019|10028,2.334323204,715.9668508,1.24,10.64088398,11.67761443,724,10019,10028
10019|10029,3.320917431,818.146789,1.302201835,13.06880734,10.19467896,218,10019,10029
10019|10030,4.935862069,1188.206897,2.063793103,18.62068966,10.87995517,29,10019,10030
10019|10031,5.835813953,956.1744186,1.987906977,19.22093023,9.708592796,86,10019,10031
10019|10032,6.582463768,899.2028986,2.151449275,20.9057971,10.27484802,69,10019,10032
10019|10033,7.639047619,999.9206349,2.788412698,23.54761905,11.77606205,63,10019,10033
10019|10034,8.985172414,1073,3.04,26.75862069,11.40082623,29,10019,10034
10019|10035,4.70775,1066.675,1.69825,17.0875,10.0907753,40,10019,10035
10019|10036,0.891858887,564.8046133,0.717575758,7.477385798,9.713895822,2211,10019,10036
10019|10037,5.056923077,1080.269231,2.043846154,17.59615385,11.49566499,26,10019,10037
10019|10038,5.434525547,1448.970803,2.425693431,20.91605839,11.6795034,137,10019,10038
10019|10039,6.101666667,1128.944444,1.112777778,20.75,5.338213787,18,10019,10039
10019|10040,8.349090909,1078.090909,3.113636364,25.53030303,12.16667572,33,10019,10040
10019|10044,4.397,933.5,2.215,15.5,14.69373227,10,10019,10044
10019|10065,1.392225519,601.9124629,0.867804154,8.396142433,10.43734324,674,10019,10065
10019|10075,2.190112994,711.8700565,1.265310734,10.40254237,12.47818792,354,10019,10075
10019|10128,2.74365897,763.8827709,1.280905861,11.62699822,11.0772844,563,10019,10128
10019|10280,5.047636364,1235.878788,2.041151515,19.11818182,10.74664267,165,10019,10280
10019|10305,16.46,2367.333333,9.616666667,47.83333333,19.90991609,3,10019,10305
10019|10312,27.4,2912,0,75,0,1,10019,10312
10019|10451,6.547,1305.9,1.83,22.65,7.488794326,10,10019,10451
10019|10452,8.24875,1022.25,0.625,24.6875,2.604166667,8,10019,10452
10019|10453,9.467142857,1313.142857,3.407142857,28.92857143,12.59232079,7,10019,10453
10019|10454,7.415,1275,3.595,24.125,15.4047619,4,10019,10454
10019|10455,7.348,1589.4,1.02,25.5,4.08,5,10019,10455
10019|10456,8.31,1393.2,0,26.2,0,5,10019,10456
10019|10457,7.1,1349,0,23,0,1,10019,10457
10019|10458,13.25,1695.75,1.75,39.5,4.295865633,4,10019,10458
10019|10459,7.14,1773.666667,5.033333333,34,15.40983607,3,10019,10459
10019|10460,13.0975,1878.75,2.595,38.75,6.329268293,4,10019,10460
10019|10461,14.99,1529,5,42,11.36363636,2,10019,10461
10019|10462,11.55,1766.8,2.58,35.1,7.236286102,5,10019,10462
10019|10463,10.53125,1261.3125,3.4375,31,11.28842561,16,10019,10463
10019|10465,14.084,1504.6,5.004,38.8,13.30126582,5,10019,10465
10019|10466,14.36,1620,8.3,40.5,20.49382716,1,10019,10466
10019|10467,13.9,1818,0,41.5,0,1,10019,10467
10019|10468,10.10166667,1674.666667,0,32.83333333,0,6,10019,10468
10019|10469,14.67,1937,2,43.16666667,4.586314438,3,10019,10469
10019|10470,13.295,1215.666667,0,37.33333333,0,6,10019,10470
10019|10471,11.24142857,1211.571429,4.301428571,32.28571429,13.59626321,7,10019,10471
10019|10472,11.3,1375.666667,1,33,3.125,3,10019,10472
10019|10474,12.01333333,1836,0,36.66666667,0,3,10019,10474
10019|10475,14.1,1803,0,41.5,0,1,10019,10475
10019|11201,6.820692308,1981.815385,4.023307692,26.62692308,15.053941,130,10019,11201
10019|11203,11.28,2600,6.975,37.875,18.1996686,4,10019,11203
10019|11204,14.6,2670,3.5,46.5,8.235294118,2,10019,11204
10019|11205,7.275416667,2018.208333,4.149583333,27.58333333,15.45971906,24,10019,11205
10019|11206,6.923181818,1572.227273,3.395,24.40909091,14.48597737,22,10019,11206
10019|11207,9.6175,2294,4.0375,33.375,12.78886555,4,10019,11207
10019|11209,13.79133333,2397.8,5.633333333,42.83333333,13.3721135,15,10019,11209
10019|11210,11.76,2694.333333,7.066666667,40.5,16.96072413,3,10019,11210
10019|11211,6.238043478,1609.26087,2.829347826,23.59782609,12.46131075,92,10019,11211
10019|11214,15.71142857,2748.428571,7.601428571,49.28571429,14.85718693,7,10019,11214
10019|11215,8.608305085,2070.372881,4.473728814,30.31355932,14.92057535,59,10019,11215
10019|11216,8.531666667,2000.416667,4.238333333,29.70833333,14.11006855,12,10019,11216
10019|11217,7.435128205,1983.307692,4.984358974,27.62820513,18.32187621,39,10019,11217
10019|11218,11.44384615,2145.692308,4.976923077,36.88461538,13.4729712,13,10019,11218
10019|11219,12.5375,2030.25,8.5375,38.875,21.34547302,4,10019,11219
10019|11220,11.98,2185,7.535,37.5,18.87871263,4,10019,11220
10019|11221,8.90125,2255.375,2.15,32.3125,7.447033225,8,10019,11221
10019|11222,4.964057971,1240.304348,2.578985507,18.45652174,13.96888968,69,10019,11222
10019|11223,14.43,2940,7.5,46.5,16.12903226,1,10019,11223
10019|11224,22.6,3080,0,66,0,1,10019,11224
10019|11225,10.31,2080.333333,5.633333333,34.25,16.35656047,6,10019,11225
